unique_id,detection.x,detection_datetime,seconds_in,x_distance.y,duration,velocity,grid_dist,brand
PP-1,0,2022-08-05T01:50:40Z,2,5,10,2,4,reconyx
PP-1,0,2022-08-05T01:50:41Z,3,5,10,2,6,reconyx
PP-1,0,2022-08-05T01:50:42Z,4,5,10,2,8,reconyx
PP-1,0,2022-08-05T01:50:44Z,6,5,10,2,12,reconyx
PP-1,0,2022-08-05T01:50:45Z,7,5,10,2,14,reconyx
PP-1,0,2022-08-05T01:50:46Z,8,5,10,2,16,reconyx
PP-1,0,2022-08-05T01:50:47Z,9,5,10,2,18,reconyx
PP-1,0,2022-08-05T01:50:48Z,10,5,10,2,20,reconyx
PP-1,0,2022-08-05T01:50:58Z,0,5,10,2,0,reconyx
PP-1,0,2022-08-05T01:50:59Z,1,5,10,2,2,reconyx
PP-1,0,2022-08-05T01:51:00Z,2,5,10,2,4,reconyx
PP-1,0,2022-08-05T01:51:01Z,3,5,10,2,6,reconyx
PP-1,0,2022-08-05T01:51:03Z,5,5,10,2,10,reconyx
PP-1,0,2022-08-05T01:51:04Z,6,5,10,2,12,reconyx
PP-1,0,2022-08-05T01:51:05Z,7,5,10,2,14,reconyx
PP-1,0,2022-08-05T01:51:06Z,8,5,10,2,16,reconyx
PP-1,0,2022-08-05T01:51:07Z,9,5,10,2,18,reconyx
PP-1,0,2022-08-05T01:51:08Z,10,5,10,2,20,reconyx
PP-1,0,2022-08-05T01:51:09Z,1,10,10,2,2,reconyx
PP-1,0,2022-08-05T01:51:10Z,2,10,10,2,4,reconyx
PP-1,0,2022-08-05T01:51:11Z,3,10,10,2,6,reconyx
PP-1,0,2022-08-05T01:51:12Z,4,10,10,2,8,reconyx
PP-1,0,2022-08-05T01:51:13Z,5,10,10,2,10,reconyx
PP-1,0,2022-08-05T01:51:14Z,6,10,10,2,12,reconyx
PP-1,0,2022-08-05T01:51:15Z,7,10,10,2,14,reconyx
PP-1,0,2022-08-05T01:51:16Z,8,10,10,2,16,reconyx
PP-1,0,2022-08-05T01:51:17Z,9,10,10,2,18,reconyx
PP-1,0,2022-08-05T01:51:18Z,10,10,10,2,20,reconyx
PP-1,0,2022-08-05T01:51:20Z,0,10,10,2,0,reconyx
PP-1,0,2022-08-05T01:51:21Z,1,10,10,2,2,reconyx
PP-1,0,2022-08-05T01:51:22Z,2,10,10,2,4,reconyx
PP-1,0,2022-08-05T01:51:23Z,3,10,10,2,6,reconyx
PP-1,0,2022-08-05T01:51:24Z,4,10,10,2,8,reconyx
PP-1,0,2022-08-05T01:51:25Z,5,10,10,2,10,reconyx
PP-1,0,2022-08-05T01:51:26Z,6,10,10,2,12,reconyx
PP-1,0,2022-08-05T01:51:27Z,7,10,10,2,14,reconyx
PP-1,0,2022-08-05T01:51:28Z,8,10,10,2,16,reconyx
PP-1,0,2022-08-05T01:51:29Z,9,10,10,2,18,reconyx
PP-1,0,2022-08-05T01:51:30Z,10,10,10,2,20,reconyx
PP-1,0,2022-08-05T01:52:01Z,0,10,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:52:02Z,1,10,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:52:03Z,2,10,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:52:05Z,4,10,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:52:07Z,6,10,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,0,2022-08-05T01:52:08Z,7,10,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:52:09Z,8,10,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:52:10Z,9,10,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:52:11Z,10,10,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:52:12Z,11,10,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:52:15Z,0,10,10,2,0,reconyx
PP-1,0,2022-08-05T01:52:16Z,1,10,10,2,2,reconyx
PP-1,0,2022-08-05T01:52:17Z,2,10,10,2,4,reconyx
PP-1,0,2022-08-05T01:52:18Z,3,10,10,2,6,reconyx
PP-1,0,2022-08-05T01:52:19Z,4,10,10,2,8,reconyx
PP-1,0,2022-08-05T01:52:20Z,5,10,10,2,10,reconyx
PP-1,0,2022-08-05T01:52:21Z,6,10,10,2,12,reconyx
PP-1,0,2022-08-05T01:52:23Z,8,10,10,2,16,reconyx
PP-1,0,2022-08-05T01:52:25Z,10,10,10,2,20,reconyx
PP-1,0,2022-08-05T01:52:43Z,0,10,9,2.2222222222222223,0,reconyx
PP-1,0,2022-08-05T01:52:44Z,1,10,9,2.2222222222222223,2.2222222222222223,reconyx
PP-1,0,2022-08-05T01:52:45Z,2,10,9,2.2222222222222223,4.444444444444445,reconyx
PP-1,0,2022-08-05T01:52:46Z,3,10,9,2.2222222222222223,6.666666666666667,reconyx
PP-1,0,2022-08-05T01:52:47Z,4,10,9,2.2222222222222223,8.88888888888889,reconyx
PP-1,0,2022-08-05T01:52:48Z,5,10,9,2.2222222222222223,11.11111111111111,reconyx
PP-1,0,2022-08-05T01:52:50Z,7,10,9,2.2222222222222223,15.555555555555557,reconyx
PP-1,0,2022-08-05T01:52:52Z,9,10,9,2.2222222222222223,20,reconyx
PP-1,0,2022-08-05T01:53:19Z,0,10,10,2,0,reconyx
PP-1,0,2022-08-05T01:53:20Z,1,10,10,2,2,reconyx
PP-1,0,2022-08-05T01:53:21Z,2,10,10,2,4,reconyx
PP-1,0,2022-08-05T01:53:23Z,4,10,10,2,8,reconyx
PP-1,0,2022-08-05T01:53:25Z,6,10,10,2,12,reconyx
PP-1,0,2022-08-05T01:53:26Z,7,10,10,2,14,reconyx
PP-1,0,2022-08-05T01:53:27Z,8,10,10,2,16,reconyx
PP-1,0,2022-08-05T01:53:28Z,9,10,10,2,18,reconyx
PP-1,0,2022-08-05T01:53:29Z,10,10,10,2,20,reconyx
PP-1,0,2022-08-05T01:53:48Z,0,12,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:53:49Z,1,12,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:53:50Z,2,12,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:53:51Z,3,12,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:53:53Z,5,12,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:53:55Z,7,12,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:53:56Z,8,12,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:53:57Z,9,12,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:53:58Z,10,12,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:53:59Z,11,12,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:54:08Z,0,12,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:54:09Z,1,12,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:54:10Z,2,12,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:54:11Z,3,12,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:54:13Z,5,12,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:54:15Z,7,12,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:54:16Z,8,12,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:54:17Z,9,12,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:54:18Z,10,12,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:54:19Z,11,12,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:54:30Z,0,12,9,2.2222222222222223,0,reconyx
PP-1,0,2022-08-05T01:54:31Z,1,12,9,2.2222222222222223,2.2222222222222223,reconyx
PP-1,0,2022-08-05T01:54:32Z,2,12,9,2.2222222222222223,4.444444444444445,reconyx
PP-1,0,2022-08-05T01:54:33Z,3,12,9,2.2222222222222223,6.666666666666667,reconyx
PP-1,0,2022-08-05T01:54:34Z,4,12,9,2.2222222222222223,8.88888888888889,reconyx
PP-1,0,2022-08-05T01:54:36Z,6,12,9,2.2222222222222223,13.333333333333334,reconyx
PP-1,0,2022-08-05T01:54:38Z,8,12,9,2.2222222222222223,17.77777777777778,reconyx
PP-1,0,2022-08-05T01:54:39Z,9,12,9,2.2222222222222223,20,reconyx
PP-1,0,2022-08-05T01:54:58Z,0,12,13,1.5384615384615385,0,reconyx
PP-1,0,2022-08-05T01:54:59Z,1,12,13,1.5384615384615385,1.5384615384615385,reconyx
PP-1,0,2022-08-05T01:55:00Z,2,12,13,1.5384615384615385,3.076923076923077,reconyx
PP-1,0,2022-08-05T01:55:01Z,3,12,13,1.5384615384615385,4.615384615384616,reconyx
PP-1,0,2022-08-05T01:55:02Z,4,12,13,1.5384615384615385,6.153846153846154,reconyx
PP-1,0,2022-08-05T01:55:03Z,5,12,13,1.5384615384615385,7.6923076923076925,reconyx
PP-1,0,2022-08-05T01:55:05Z,7,12,13,1.5384615384615385,10.76923076923077,reconyx
PP-1,0,2022-08-05T01:55:06Z,8,12,13,1.5384615384615385,12.307692307692308,reconyx
PP-1,0,2022-08-05T01:55:07Z,9,12,13,1.5384615384615385,13.846153846153847,reconyx
PP-1,0,2022-08-05T01:55:09Z,11,12,13,1.5384615384615385,16.923076923076923,reconyx
PP-1,0,2022-08-05T01:55:10Z,12,12,13,1.5384615384615385,18.461538461538463,reconyx
PP-1,0,2022-08-05T01:55:11Z,13,12,13,1.5384615384615385,20,reconyx
PP-1,0,2022-08-05T01:55:27Z,0,12,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:55:28Z,1,12,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:55:29Z,2,12,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:55:30Z,3,12,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:55:32Z,5,12,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:55:34Z,7,12,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:55:35Z,8,12,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:55:36Z,9,12,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:55:37Z,10,12,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:55:38Z,11,12,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:55:44Z,0,12,10,2,0,reconyx
PP-1,0,2022-08-05T01:55:45Z,1,12,10,2,2,reconyx
PP-1,0,2022-08-05T01:55:46Z,2,12,10,2,4,reconyx
PP-1,0,2022-08-05T01:55:47Z,3,12,10,2,6,reconyx
PP-1,0,2022-08-05T01:55:48Z,4,12,10,2,8,reconyx
PP-1,0,2022-08-05T01:55:50Z,6,12,10,2,12,reconyx
PP-1,0,2022-08-05T01:55:52Z,8,12,10,2,16,reconyx
PP-1,0,2022-08-05T01:55:53Z,9,12,10,2,18,reconyx
PP-1,0,2022-08-05T01:55:54Z,10,12,10,2,20,reconyx
PP-1,0,2022-08-05T01:56:00Z,0,15,10,2,0,reconyx
PP-1,0,2022-08-05T01:56:01Z,1,15,10,2,2,reconyx
PP-1,0,2022-08-05T01:56:02Z,2,15,10,2,4,reconyx
PP-1,0,2022-08-05T01:56:03Z,3,15,10,2,6,reconyx
PP-1,0,2022-08-05T01:56:04Z,4,15,10,2,8,reconyx
PP-1,0,2022-08-05T01:56:05Z,5,15,10,2,10,reconyx
PP-1,0,2022-08-05T01:56:06Z,6,15,10,2,12,reconyx
PP-1,0,2022-08-05T01:56:07Z,7,15,10,2,14,reconyx
PP-1,0,2022-08-05T01:56:08Z,8,15,10,2,16,reconyx
PP-1,0,2022-08-05T01:56:09Z,9,15,10,2,18,reconyx
PP-1,0,2022-08-05T01:56:10Z,10,15,10,2,20,reconyx
PP-1,0,2022-08-05T01:56:30Z,0,15,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:56:31Z,1,15,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:56:32Z,2,15,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:56:33Z,3,15,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:56:35Z,5,15,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:56:37Z,7,15,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:56:39Z,9,15,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:56:40Z,10,15,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:56:41Z,11,15,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:56:53Z,0,15,9,2.2222222222222223,0,reconyx
PP-1,0,2022-08-05T01:56:54Z,1,15,9,2.2222222222222223,2.2222222222222223,reconyx
PP-1,0,2022-08-05T01:56:55Z,2,15,9,2.2222222222222223,4.444444444444445,reconyx
PP-1,0,2022-08-05T01:56:57Z,4,15,9,2.2222222222222223,8.88888888888889,reconyx
PP-1,0,2022-08-05T01:56:59Z,6,15,9,2.2222222222222223,13.333333333333334,reconyx
PP-1,0,2022-08-05T01:57:00Z,7,15,9,2.2222222222222223,15.555555555555557,reconyx
PP-1,0,2022-08-05T01:57:01Z,8,15,9,2.2222222222222223,17.77777777777778,reconyx
PP-1,0,2022-08-05T01:57:02Z,9,15,9,2.2222222222222223,20,reconyx
PP-1,0,2022-08-05T01:57:10Z,0,15,10,2,0,reconyx
PP-1,0,2022-08-05T01:57:11Z,1,15,10,2,2,reconyx
PP-1,0,2022-08-05T01:57:12Z,2,15,10,2,4,reconyx
PP-1,0,2022-08-05T01:57:14Z,4,15,10,2,8,reconyx
PP-1,0,2022-08-05T01:57:16Z,6,15,10,2,12,reconyx
PP-1,0,2022-08-05T01:57:18Z,8,15,10,2,16,reconyx
PP-1,0,2022-08-05T01:57:19Z,9,15,10,2,18,reconyx
PP-1,0,2022-08-05T01:57:20Z,10,15,10,2,20,reconyx
PP-1,0,2022-08-05T01:57:26Z,0,15,10,2,0,reconyx
PP-1,0,2022-08-05T01:57:27Z,1,15,10,2,2,reconyx
PP-1,0,2022-08-05T01:57:28Z,2,15,10,2,4,reconyx
PP-1,0,2022-08-05T01:57:29Z,3,15,10,2,6,reconyx
PP-1,0,2022-08-05T01:57:30Z,4,15,10,2,8,reconyx
PP-1,0,2022-08-05T01:57:32Z,6,15,10,2,12,reconyx
PP-1,0,2022-08-05T01:57:34Z,8,15,10,2,16,reconyx
PP-1,0,2022-08-05T01:57:36Z,10,15,10,2,20,reconyx
PP-1,0,2022-08-05T01:57:44Z,0,15,10,2,0,reconyx
PP-1,0,2022-08-05T01:57:45Z,1,15,10,2,2,reconyx
PP-1,0,2022-08-05T01:57:46Z,2,15,10,2,4,reconyx
PP-1,0,2022-08-05T01:57:47Z,3,15,10,2,6,reconyx
PP-1,0,2022-08-05T01:57:48Z,4,15,10,2,8,reconyx
PP-1,0,2022-08-05T01:57:50Z,6,15,10,2,12,reconyx
PP-1,0,2022-08-05T01:57:52Z,8,15,10,2,16,reconyx
PP-1,0,2022-08-05T01:57:53Z,9,15,10,2,18,reconyx
PP-1,0,2022-08-05T01:57:54Z,10,15,10,2,20,reconyx
PP-1,0,2022-08-05T01:58:00Z,0,20,10,2,0,reconyx
PP-1,0,2022-08-05T01:58:01Z,1,20,10,2,2,reconyx
PP-1,0,2022-08-05T01:58:02Z,2,20,10,2,4,reconyx
PP-1,0,2022-08-05T01:58:03Z,3,20,10,2,6,reconyx
PP-1,0,2022-08-05T01:58:04Z,4,20,10,2,8,reconyx
PP-1,0,2022-08-05T01:58:05Z,5,20,10,2,10,reconyx
PP-1,0,2022-08-05T01:58:06Z,6,20,10,2,12,reconyx
PP-1,0,2022-08-05T01:58:07Z,7,20,10,2,14,reconyx
PP-1,0,2022-08-05T01:58:08Z,8,20,10,2,16,reconyx
PP-1,0,2022-08-05T01:58:09Z,9,20,10,2,18,reconyx
PP-1,0,2022-08-05T01:58:10Z,10,20,10,2,20,reconyx
PP-1,0,2022-08-05T01:58:28Z,0,20,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:58:29Z,1,20,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:58:30Z,2,20,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:58:32Z,4,20,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:58:34Z,6,20,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,0,2022-08-05T01:58:36Z,8,20,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:58:37Z,9,20,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:58:38Z,10,20,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:58:39Z,11,20,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:58:47Z,0,20,10,2,0,reconyx
PP-1,0,2022-08-05T01:58:48Z,1,20,10,2,2,reconyx
PP-1,0,2022-08-05T01:58:49Z,2,20,10,2,4,reconyx
PP-1,0,2022-08-05T01:58:51Z,4,20,10,2,8,reconyx
PP-1,0,2022-08-05T01:58:53Z,6,20,10,2,12,reconyx
PP-1,0,2022-08-05T01:58:55Z,8,20,10,2,16,reconyx
PP-1,0,2022-08-05T01:58:56Z,9,20,10,2,18,reconyx
PP-1,0,2022-08-05T01:58:57Z,10,20,10,2,20,reconyx
PP-1,0,2022-08-05T01:59:05Z,0,20,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:59:06Z,1,20,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:59:07Z,2,20,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:59:09Z,4,20,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:59:11Z,6,20,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,0,2022-08-05T01:59:12Z,7,20,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:59:14Z,9,20,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:59:15Z,10,20,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:59:16Z,11,20,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:58:18Z,0,20,10,2,0,reconyx
PP-1,0,2022-08-05T01:58:19Z,1,20,10,2,2,reconyx
PP-1,0,2022-08-05T01:58:20Z,2,20,10,2,4,reconyx
PP-1,0,2022-08-05T01:58:21Z,3,20,10,2,6,reconyx
PP-1,0,2022-08-05T01:58:22Z,4,20,10,2,8,reconyx
PP-1,0,2022-08-05T01:58:23Z,5,20,10,2,10,reconyx
PP-1,0,2022-08-05T01:58:24Z,6,20,10,2,12,reconyx
PP-1,0,2022-08-05T01:58:25Z,7,20,10,2,14,reconyx
PP-1,0,2022-08-05T01:58:26Z,8,20,10,2,16,reconyx
PP-1,0,2022-08-05T01:58:27Z,9,20,10,2,18,reconyx
PP-1,0,2022-08-05T01:58:40Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:03:50Z,0,3,10,2,0,reconyx
PP-2,0,2022-08-05T01:03:51Z,1,3,10,2,2,reconyx
PP-2,0,2022-08-05T01:03:52Z,2,3,10,2,4,reconyx
PP-2,0,2022-08-05T01:03:53Z,3,3,10,2,6,reconyx
PP-2,0,2022-08-05T01:03:54Z,4,3,10,2,8,reconyx
PP-2,0,2022-08-05T01:03:55Z,5,3,10,2,10,reconyx
PP-2,0,2022-08-05T01:03:56Z,6,3,10,2,12,reconyx
PP-2,0,2022-08-05T01:03:57Z,7,3,10,2,14,reconyx
PP-2,0,2022-08-05T01:03:58Z,8,3,10,2,16,reconyx
PP-2,0,2022-08-05T01:03:59Z,9,3,10,2,18,reconyx
PP-2,0,2022-08-05T01:04:00Z,10,3,10,2,20,reconyx
PP-2,0,2022-08-05T01:04:16Z,0,3,10,2,0,reconyx
PP-2,0,2022-08-05T01:04:17Z,1,3,10,2,2,reconyx
PP-2,0,2022-08-05T01:04:18Z,2,3,10,2,4,reconyx
PP-2,0,2022-08-05T01:04:19Z,3,3,10,2,6,reconyx
PP-2,0,2022-08-05T01:04:20Z,4,3,10,2,8,reconyx
PP-2,0,2022-08-05T01:04:22Z,6,3,10,2,12,reconyx
PP-2,0,2022-08-05T01:04:23Z,7,3,10,2,14,reconyx
PP-2,0,2022-08-05T01:04:24Z,8,3,10,2,16,reconyx
PP-2,0,2022-08-05T01:04:25Z,9,3,10,2,18,reconyx
PP-2,0,2022-08-05T01:04:26Z,10,3,10,2,20,reconyx
PP-2,0,2022-08-05T01:04:35Z,0,3,9,2.2222222222222223,0,reconyx
PP-2,0,2022-08-05T01:04:36Z,1,3,9,2.2222222222222223,2.2222222222222223,reconyx
PP-2,0,2022-08-05T01:04:37Z,2,3,9,2.2222222222222223,4.444444444444445,reconyx
PP-2,0,2022-08-05T01:04:38Z,3,3,9,2.2222222222222223,6.666666666666667,reconyx
PP-2,0,2022-08-05T01:04:39Z,4,3,9,2.2222222222222223,8.88888888888889,reconyx
PP-2,0,2022-08-05T01:04:41Z,6,3,9,2.2222222222222223,13.333333333333334,reconyx
PP-2,0,2022-08-05T01:04:42Z,7,3,9,2.2222222222222223,15.555555555555557,reconyx
PP-2,0,2022-08-05T01:04:43Z,8,3,9,2.2222222222222223,17.77777777777778,reconyx
PP-2,0,2022-08-05T01:04:44Z,9,3,9,2.2222222222222223,20,reconyx
PP-2,0,2022-08-05T01:04:50Z,0,3,10,2,0,reconyx
PP-2,0,2022-08-05T01:04:51Z,1,3,10,2,2,reconyx
PP-2,0,2022-08-05T01:04:52Z,2,3,10,2,4,reconyx
PP-2,0,2022-08-05T01:04:53Z,3,3,10,2,6,reconyx
PP-2,0,2022-08-05T01:04:54Z,4,3,10,2,8,reconyx
PP-2,0,2022-08-05T01:04:56Z,6,3,10,2,12,reconyx
PP-2,0,2022-08-05T01:04:57Z,7,3,10,2,14,reconyx
PP-2,0,2022-08-05T01:04:58Z,8,3,10,2,16,reconyx
PP-2,0,2022-08-05T01:04:59Z,9,3,10,2,18,reconyx
PP-2,0,2022-08-05T01:05:00Z,10,3,10,2,20,reconyx
PP-2,0,2022-08-05T01:05:06Z,0,3,10,2,0,reconyx
PP-2,0,2022-08-05T01:05:07Z,1,3,10,2,2,reconyx
PP-2,0,2022-08-05T01:05:08Z,2,3,10,2,4,reconyx
PP-2,0,2022-08-05T01:05:09Z,3,3,10,2,6,reconyx
PP-2,0,2022-08-05T01:05:10Z,4,3,10,2,8,reconyx
PP-2,0,2022-08-05T01:05:12Z,6,3,10,2,12,reconyx
PP-2,0,2022-08-05T01:05:13Z,7,3,10,2,14,reconyx
PP-2,0,2022-08-05T01:05:14Z,8,3,10,2,16,reconyx
PP-2,0,2022-08-05T01:05:15Z,9,3,10,2,18,reconyx
PP-2,0,2022-08-05T01:05:16Z,10,3,10,2,20,reconyx
PP-2,0,2022-08-05T01:05:40Z,0,5,10,2,0,reconyx
PP-2,0,2022-08-05T01:05:41Z,1,5,10,2,2,reconyx
PP-2,0,2022-08-05T01:05:42Z,2,5,10,2,4,reconyx
PP-2,0,2022-08-05T01:05:43Z,3,5,10,2,6,reconyx
PP-2,0,2022-08-05T01:05:44Z,4,5,10,2,8,reconyx
PP-2,0,2022-08-05T01:05:46Z,6,5,10,2,12,reconyx
PP-2,0,2022-08-05T01:05:47Z,7,5,10,2,14,reconyx
PP-2,0,2022-08-05T01:05:48Z,8,5,10,2,16,reconyx
PP-2,0,2022-08-05T01:05:49Z,9,5,10,2,18,reconyx
PP-2,0,2022-08-05T01:05:50Z,10,5,10,2,20,reconyx
PP-2,0,2022-08-05T01:06:13Z,0,5,10,2,0,reconyx
PP-2,0,2022-08-05T01:06:14Z,1,5,10,2,2,reconyx
PP-2,0,2022-08-05T01:06:15Z,2,5,10,2,4,reconyx
PP-2,0,2022-08-05T01:06:16Z,3,5,10,2,6,reconyx
PP-2,0,2022-08-05T01:06:18Z,5,5,10,2,10,reconyx
PP-2,0,2022-08-05T01:06:19Z,6,5,10,2,12,reconyx
PP-2,0,2022-08-05T01:06:20Z,7,5,10,2,14,reconyx
PP-2,0,2022-08-05T01:06:21Z,8,5,10,2,16,reconyx
PP-2,0,2022-08-05T01:06:22Z,9,5,10,2,18,reconyx
PP-2,0,2022-08-05T01:06:23Z,10,5,10,2,20,reconyx
PP-2,0,2022-08-05T01:06:24Z,4,5,10,2,8,reconyx
PP-2,0,2022-08-05T01:06:25Z,5,5,10,2,10,reconyx
PP-2,0,2022-08-05T01:06:26Z,6,5,10,2,12,reconyx
PP-2,0,2022-08-05T01:06:27Z,7,5,10,2,14,reconyx
PP-2,0,2022-08-05T01:06:28Z,8,5,10,2,16,reconyx
PP-2,0,2022-08-05T01:06:29Z,9,5,10,2,18,reconyx
PP-2,0,2022-08-05T01:06:30Z,10,5,10,2,20,reconyx
PP-2,0,2022-08-05T01:06:44Z,0,5,10,2,0,reconyx
PP-2,0,2022-08-05T01:06:45Z,1,5,10,2,2,reconyx
PP-2,0,2022-08-05T01:06:46Z,2,5,10,2,4,reconyx
PP-2,0,2022-08-05T01:06:47Z,3,5,10,2,6,reconyx
PP-2,0,2022-08-05T01:06:48Z,4,5,10,2,8,reconyx
PP-2,0,2022-08-05T01:06:49Z,5,5,10,2,10,reconyx
PP-2,0,2022-08-05T01:06:51Z,7,5,10,2,14,reconyx
PP-2,0,2022-08-05T01:06:52Z,8,5,10,2,16,reconyx
PP-2,0,2022-08-05T01:06:53Z,9,5,10,2,18,reconyx
PP-2,0,2022-08-05T01:06:54Z,10,5,10,2,20,reconyx
PP-2,0,2022-08-05T01:07:01Z,0,5,10,2,0,reconyx
PP-2,0,2022-08-05T01:07:02Z,1,5,10,2,2,reconyx
PP-2,0,2022-08-05T01:07:03Z,2,5,10,2,4,reconyx
PP-2,0,2022-08-05T01:07:04Z,3,5,10,2,6,reconyx
PP-2,0,2022-08-05T01:07:05Z,4,5,10,2,8,reconyx
PP-2,0,2022-08-05T01:07:07Z,6,5,10,2,12,reconyx
PP-2,0,2022-08-05T01:07:08Z,7,5,10,2,14,reconyx
PP-2,0,2022-08-05T01:07:09Z,8,5,10,2,16,reconyx
PP-2,0,2022-08-05T01:07:10Z,9,5,10,2,18,reconyx
PP-2,0,2022-08-05T01:07:11Z,10,5,10,2,20,reconyx
PP-2,0,2022-08-05T01:07:20Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:07:21Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:07:22Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:07:23Z,3,10,10,2,6,reconyx
PP-2,0,2022-08-05T01:07:24Z,4,10,10,2,8,reconyx
PP-2,0,2022-08-05T01:07:26Z,6,10,10,2,12,reconyx
PP-2,0,2022-08-05T01:07:28Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:07:29Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:07:30Z,10,10,10,2,20,reconyx
