unique_id,detection_datetime,seconds_in,run_dist,x_distance,velocity,grid_dist,detection,brand,cover,canopy,shrub,temp
RM-30-1,2022-10-26T12:51:54Z,2,20,5,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:55Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:56Z,4,20,5,2,-4,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:57Z,5,20,5,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:58Z,6,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:00Z,8,20,5,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:01Z,9,20,5,2,4,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:02Z,10,20,5,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:03Z,11,20,5,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:04Z,12,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:05Z,13,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:32Z,0,20,5,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:33Z,1,20,5,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:34Z,2,20,5,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:35Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:36Z,4,20,5,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:37Z,5,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:38Z,6,20,5,2,1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:40Z,8,20,5,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:41Z,9,20,5,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:42Z,10,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:43Z,11,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:52Z,0,20,5,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:53Z,1,20,5,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:54Z,2,20,5,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:55Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:56Z,4,20,5,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:57Z,5,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:58Z,6,20,5,2,1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:52:59Z,7,20,5,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:01Z,9,20,5,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:02Z,10,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:03Z,11,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:14Z,0,20,5,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:15Z,1,20,5,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:16Z,2,20,5,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:17Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:18Z,4,20,5,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:19Z,5,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:21Z,7,20,5,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:22Z,8,20,5,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:23Z,9,20,5,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:24Z,10,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:25Z,11,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:36Z,0,20,5,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:37Z,1,20,5,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:38Z,2,20,5,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:39Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:40Z,4,20,5,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:41Z,5,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:43Z,7,20,5,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:44Z,8,20,5,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:45Z,9,20,5,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:46Z,10,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:47Z,11,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:54Z,0,20,5,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:55Z,1,20,5,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:56Z,2,20,5,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:57Z,3,20,5,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:58Z,4,20,5,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:53:59Z,5,20,5,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:00Z,6,20,5,2,1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:01Z,7,20,5,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:03Z,9,20,5,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:04Z,10,20,5,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:05Z,11,20,5,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:29Z,0,20,10,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:30Z,1,20,10,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:31Z,2,20,10,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:32Z,3,20,10,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:34Z,5,20,10,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:36Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:37Z,8,20,10,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:38Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:39Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:40Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:41Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:50Z,0,20,10,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:51Z,1,20,10,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:52Z,2,20,10,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:53Z,3,20,10,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:54Z,4,20,10,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:55Z,5,20,10,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:57Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:54:59Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:00Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:01Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:02Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:13Z,0,20,10,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:14Z,1,20,10,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:15Z,2,20,10,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:16Z,3,20,10,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:17Z,4,20,10,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:19Z,6,20,10,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:20Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:22Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:23Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:24Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:55:25Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:42Z,6,20,10,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:43Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:45Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:46Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:47Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:51:48Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:03Z,0,20,10,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:04Z,1,20,10,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:05Z,2,20,10,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:06Z,3,20,10,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:07Z,4,20,10,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:08Z,5,20,10,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:10Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:12Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:13Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:14Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:15Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:26Z,0,20,10,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:27Z,1,20,10,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:28Z,2,20,10,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:29Z,3,20,10,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:30Z,4,20,10,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:31Z,5,20,10,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:33Z,7,20,10,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:35Z,9,20,10,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:36Z,10,20,10,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:37Z,11,20,10,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:38Z,12,20,10,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:56Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:57Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:58Z,2,20,12,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:56:59Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:00Z,4,20,12,2,-4,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:01Z,5,20,12,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:02Z,6,20,12,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:04Z,8,20,12,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:05Z,9,20,12,2,4,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:07Z,11,20,12,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:08Z,12,20,12,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:09Z,13,20,12,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:28Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:29Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:30Z,2,20,12,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:31Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:32Z,4,20,12,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:33Z,5,20,12,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:35Z,7,20,12,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:36Z,8,20,12,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:38Z,10,20,12,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:39Z,11,20,12,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:46Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:47Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:48Z,2,20,12,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:49Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:50Z,4,20,12,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:51Z,5,20,12,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:52Z,6,20,12,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:54Z,8,20,12,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:55Z,9,20,12,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:57Z,11,20,12,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:57:58Z,12,20,12,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:10Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:11Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:12Z,2,20,12,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:13Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:14Z,4,20,12,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:15Z,5,20,12,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:16Z,6,20,12,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:17Z,7,20,12,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:19Z,9,20,12,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:21Z,11,20,12,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:29Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:30Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:31Z,2,20,12,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:32Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:33Z,4,20,12,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:34Z,5,20,12,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:35Z,6,20,12,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:36Z,7,20,12,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:37Z,8,20,12,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:39Z,10,20,12,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:40Z,11,20,12,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:58Z,0,20,12,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:58:59Z,1,20,12,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:00Z,2,20,12,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:01Z,3,20,12,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:02Z,4,20,12,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:03Z,5,20,12,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:04Z,6,20,12,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:06Z,8,20,12,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:08Z,10,20,12,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:10Z,12,20,12,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:27Z,0,20,15,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:28Z,1,20,15,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:29Z,2,20,15,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:30Z,3,20,15,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:31Z,4,20,15,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:33Z,6,20,15,2,0,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:34Z,7,20,15,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:36Z,9,20,15,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:37Z,10,20,15,2,7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:38Z,11,20,15,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T12:59:39Z,12,20,15,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:10Z,0,20,15,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:11Z,1,20,15,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:12Z,2,20,15,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:13Z,3,20,15,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:14Z,4,20,15,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:15Z,5,20,15,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:17Z,7,20,15,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:19Z,9,20,15,2,6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:20Z,10,20,15,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:21Z,11,20,15,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:30Z,0,20,15,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:31Z,1,20,15,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:32Z,2,20,15,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:33Z,3,20,15,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:34Z,4,20,15,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:35Z,5,20,15,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:36Z,6,20,15,2,1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:37Z,7,20,15,2,3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:38Z,8,20,15,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:40Z,10,20,15,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:41Z,11,20,15,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:52Z,0,20,15,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:53Z,1,20,15,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:54Z,2,20,15,2,-7,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:55Z,3,20,15,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:56Z,4,20,15,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:57Z,5,20,15,2,-2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:00:59Z,7,20,15,2,2,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:01Z,9,20,15,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:03Z,11,20,15,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:04Z,12,20,15,2,10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:15Z,0,20,15,2,-10,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:16Z,1,20,15,2,-8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:17Z,2,20,15,2,-6,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:18Z,3,20,15,2,-5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:19Z,4,20,15,2,-3,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:20Z,5,20,15,2,-1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:21Z,6,20,15,2,1,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:23Z,8,20,15,2,5,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:25Z,10,20,15,2,8,0,cudde,55.56,9.5,3,1
RM-30-1,2022-10-26T13:01:26Z,11,20,15,2,10,0,cudde,55.56,9.5,3,1
RM-30-9,2022-10-26T12:44:44Z,0,20,3,2,-10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:45Z,1,20,3,2,-8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:46Z,2,20,3,2,-6,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:47Z,3,20,3,2,-3,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:48Z,4,20,3,2,-1,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:49Z,5,20,3,2,1,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:51Z,7,20,3,2,6,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:52Z,8,20,3,2,8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:44:53Z,9,20,3,2,10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:01Z,0,20,3,2,-10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:02Z,1,20,3,2,-8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:03Z,2,20,3,2,-6,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:04Z,3,20,3,2,-5,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:05Z,4,20,3,2,-3,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:06Z,5,20,3,2,-1,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:07Z,6,20,3,2,1,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:08Z,7,20,3,2,3,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:09Z,8,20,3,2,5,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:11Z,10,20,3,2,8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:12Z,11,20,3,2,10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:22Z,0,20,3,2,-10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:23Z,1,20,3,2,-8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:24Z,2,20,3,2,-6,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:25Z,3,20,3,2,-4,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:26Z,4,20,3,2,-2,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:27Z,5,20,3,2,0,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:28Z,6,20,3,2,2,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:30Z,8,20,3,2,6,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:31Z,9,20,3,2,8,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:32Z,10,20,3,2,10,0,reconyx,84.72,74.75,98.5,1
RM-30-9,2022-10-26T12:45:41Z,0,20,3,2,-10,0,reconyx,84.72,74.75,98.5,1
