unique_id,detection.x,detection_datetime,seconds_in,x_distance,duration,velocity,grid_dist,tod,sensitivity,num_photos
S11132983,1,2022-08-05T01:14:34Z,3,5,10,2,6,0,3,2
S11132983,1,2022-08-05T01:14:35Z,4,5,10,2,8,0,3,2
S11132983,1,2022-08-05T01:14:36Z,5,5,10,2,10,0,3,2
S11132983,1,2022-08-05T01:17:34Z,5,10,11,1.8181818181818181,9.09090909090909,0,3,2
S11132983,1,2022-08-05T01:17:35Z,6,10,11,1.8181818181818181,10.909090909090908,0,3,2
S11132983,1,2022-08-05T01:17:36Z,7,10,11,1.8181818181818181,12.727272727272727,0,3,2
S11132983,1,2022-08-05T01:17:37Z,8,10,11,1.8181818181818181,14.545454545454545,0,3,2
S11133153,1,2022-08-05T00:29:56Z,4,5,9,2.2222222222222223,8.88888888888889,0,3,2
S11133153,1,2022-08-05T00:30:13Z,5,5,9,2.2222222222222223,11.11111111111111,0,3,2
S11133153,1,2022-08-05T00:30:29Z,4,5,9,2.2222222222222223,8.88888888888889,0,3,2
S11133153,1,2022-08-05T00:30:30Z,5,5,9,2.2222222222222223,11.11111111111111,0,3,2
S11133153,1,2022-08-05T00:30:48Z,3,5,9,2.2222222222222223,6.666666666666667,0,3,2
S11133153,1,2022-08-05T00:31:04Z,4,5,9,2.2222222222222223,8.88888888888889,0,3,2
S11133153,1,2022-08-05T00:31:21Z,5,5,9,2.2222222222222223,11.11111111111111,0,3,2
S11133153,1,2022-08-05T00:31:48Z,4,10,10,2,8,0,3,2
S11133153,1,2022-08-05T00:31:49Z,5,10,10,2,10,0,3,2
S11133153,1,2022-08-05T00:31:50Z,6,10,10,2,12,0,3,2
S11133153,1,2022-08-05T00:32:27Z,3,10,10,2,6,0,3,2
S11133153,1,2022-08-05T00:32:28Z,4,10,10,2,8,0,3,2
S11133153,1,2022-08-05T00:32:29Z,5,10,10,2,10,0,3,2
S11133153,1,2022-08-05T00:32:45Z,5,10,10,2,10,0,3,2
S11133153,1,2022-08-05T00:32:46Z,6,10,10,2,12,0,3,2
S11133153,1,2022-08-05T00:32:47Z,7,10,10,2,14,0,3,2
S11133153,1,2022-08-05T00:32:48Z,8,10,10,2,16,0,3,2
S11133153,1,2022-08-05T00:33:04Z,5,10,10,2,10,0,3,2
S11133153,1,2022-08-05T00:33:05Z,6,10,10,2,12,0,3,2
S11133153,1,2022-08-05T00:33:06Z,7,10,10,2,14,0,3,2
S11133153,1,2022-08-05T00:33:20Z,3,10,11,1.8181818181818181,5.454545454545454,0,3,2
S11133153,1,2022-08-05T00:33:21Z,4,10,11,1.8181818181818181,7.2727272727272725,0,3,2
S11133153,1,2022-08-05T00:33:22Z,5,10,11,1.8181818181818181,9.09090909090909,0,3,2
S11133153,1,2022-08-05T00:33:23Z,6,10,11,1.8181818181818181,10.909090909090908,0,3,2
S11133153,1,2022-08-05T00:33:24Z,7,10,11,1.8181818181818181,12.727272727272727,0,3,2
S11133153,1,2022-08-05T00:33:55Z,2,12,8,2.5,5,0,3,2
S11133153,1,2022-08-05T00:33:56Z,3,12,8,2.5,7.5,0,3,2
S11133153,1,2022-08-05T00:33:57Z,4,12,8,2.5,10,0,3,2
S11133153,1,2022-08-05T00:34:54Z,4,12,11,1.8181818181818181,7.2727272727272725,0,3,2
S11133153,1,2022-08-05T00:34:55Z,5,12,11,1.8181818181818181,9.09090909090909,0,3,2
S11133153,1,2022-08-05T00:34:56Z,6,12,11,1.8181818181818181,10.909090909090908,0,3,2
S11133153,1,2022-08-05T00:34:57Z,7,12,11,1.8181818181818181,12.727272727272727,0,3,2
S11133153,1,2022-08-05T00:34:58Z,8,12,11,1.8181818181818181,14.545454545454545,0,3,2
S11133153,1,2022-08-05T00:35:34Z,2,12,10,2,4,0,3,2
S11133153,1,2022-08-05T00:35:35Z,3,12,10,2,6,0,3,2
S11133153,1,2022-08-05T00:35:37Z,5,12,10,2,10,0,3,2
S11134527,1,2022-08-05T01:50:27Z,4,3,9,2.2222222222222223,8.88888888888889,0,3,2
S11134527,1,2022-08-05T01:50:59Z,6,3,10,2,12,0,3,2
S11134527,1,2022-08-05T01:51:31Z,6,3,10,2,12,0,3,2
S11134527,1,2022-08-05T01:52:05Z,6,5,10,2,12,0,3,2
S11134527,1,2022-08-05T01:52:06Z,7,5,10,2,14,0,3,2
S11134527,1,2022-08-05T01:52:21Z,5,5,10,2,10,0,3,2
