Unique.ID,Transect distance,Run distance,direction,DateTimeStart,Duration,Decection,s1,s2,s3,s4,velocity,distance1,distance2,distance3,distance4,name,value
RM-14-1,3,20,1,2022-10-28T13:58:45Z,12,1,5,NA,NA,NA,1.6666666666666667,8.333333333333334,NA,NA,NA,D1,2022-10-28T13:58:50Z
RM-14-1,5,20,1,2022-10-28T13:59:32Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T13:59:37Z
RM-14-1,5,20,2,2022-10-28T13:59:52Z,11,1,6,NA,NA,NA,1.8181818181818181,9.090909090909092,NA,NA,NA,D1,2022-10-28T13:59:58Z
RM-14-1,5,20,1,2022-10-28T14:00:15Z,11,1,5,NA,NA,NA,1.8181818181818181,9.09090909090909,NA,NA,NA,D1,2022-10-28T14:00:20Z
RM-14-1,5,20,1,2022-10-28T14:01:00Z,11,1,7,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-28T14:01:07Z
RM-14-1,5,20,2,2022-10-28T14:01:19Z,12,1,8,NA,NA,NA,1.6666666666666667,6.666666666666666,NA,NA,NA,D1,2022-10-28T14:01:27Z
RM-14-4,3,20,1,2022-10-28T14:40:58Z,9,1,6,NA,NA,NA,2.2222222222222223,13.333333333333334,NA,NA,NA,D1,2022-10-28T14:41:04Z
RM-14-4,3,20,2,2022-10-28T14:41:18Z,12,1,6,NA,NA,NA,1.6666666666666667,10,NA,NA,NA,D1,2022-10-28T14:41:24Z
RM-14-4,3,20,1,2022-10-28T14:41:40Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T14:41:45Z
RM-14-4,3,20,2,2022-10-28T14:42:00Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-28T14:42:07Z
RM-14-4,3,20,1,2022-10-28T14:42:20Z,10,1,6,NA,NA,NA,2,12,NA,NA,NA,D1,2022-10-28T14:42:26Z
RM-14-4,3,20,2,2022-10-28T14:42:43Z,11,1,4,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-28T14:42:47Z
RM-14-4,5,20,1,2022-10-28T14:43:06Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D1,2022-10-28T14:43:11Z
RM-14-4,5,20,1,2022-10-28T14:43:06Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D2,2022-10-28T14:43:13Z
RM-14-4,5,20,2,2022-10-28T14:43:26Z,11,1,6,NA,NA,NA,1.8181818181818181,9.090909090909092,NA,NA,NA,D1,2022-10-28T14:43:32Z
RM-14-4,5,20,1,2022-10-28T14:43:48Z,10,1,6,NA,NA,NA,2,12,NA,NA,NA,D1,2022-10-28T14:43:54Z
RM-14-4,5,20,2,2022-10-28T14:44:09Z,10,1,4,6,NA,NA,2,12,8,NA,NA,D1,2022-10-28T14:44:13Z
RM-14-4,5,20,2,2022-10-28T14:44:09Z,10,1,4,6,NA,NA,2,12,8,NA,NA,D2,2022-10-28T14:44:15Z
RM-14-4,5,20,1,2022-10-28T14:44:29Z,11,1,6,NA,NA,NA,1.8181818181818181,10.909090909090908,NA,NA,NA,D1,2022-10-28T14:44:35Z
RM-14-4,5,20,2,2022-10-28T14:44:52Z,11,1,4,6,NA,NA,1.8181818181818181,12.727272727272727,9.090909090909092,NA,NA,D1,2022-10-28T14:44:56Z
RM-14-4,5,20,2,2022-10-28T14:44:52Z,11,1,4,6,NA,NA,1.8181818181818181,12.727272727272727,9.090909090909092,NA,NA,D2,2022-10-28T14:44:58Z
RM-14-4,10,20,1,2022-10-28T14:45:26Z,11,1,7,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-28T14:45:33Z
RM-14-4,10,20,2,2022-10-28T14:45:47Z,11,1,3,NA,NA,NA,1.8181818181818181,14.545454545454547,NA,NA,NA,D1,2022-10-28T14:45:50Z
RM-14-4,10,20,1,2022-10-28T14:46:13Z,11,1,5,NA,NA,NA,1.8181818181818181,9.09090909090909,NA,NA,NA,D1,2022-10-28T14:46:18Z
RM-14-4,10,20,2,2022-10-28T14:46:33Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-28T14:46:40Z
RM-14-4,10,20,1,2022-10-28T14:46:57Z,12,1,8,NA,NA,NA,1.6666666666666667,13.333333333333334,NA,NA,NA,D1,2022-10-28T14:47:05Z
RM-14-4,10,20,2,2022-10-28T14:47:20Z,10,1,4,8,NA,NA,2,12,4,NA,NA,D1,2022-10-28T14:47:24Z
RM-14-4,10,20,2,2022-10-28T14:47:20Z,10,1,4,8,NA,NA,2,12,4,NA,NA,D2,2022-10-28T14:47:28Z
RM-14-4,12,20,1,2022-10-28T14:47:12Z,10,1,6,NA,NA,NA,2,12,NA,NA,NA,D1,2022-10-28T14:47:18Z
RM-14-4,12,20,2,2022-10-28T14:48:14Z,10,1,3,5,7,NA,2,14,10,6,NA,D1,2022-10-28T14:48:17Z
RM-14-4,12,20,2,2022-10-28T14:48:14Z,10,1,3,5,7,NA,2,14,10,6,NA,D2,2022-10-28T14:48:19Z
RM-14-4,12,20,2,2022-10-28T14:48:14Z,10,1,3,5,7,NA,2,14,10,6,NA,D3,2022-10-28T14:48:21Z
RM-14-4,12,20,1,2022-10-28T14:48:34Z,11,1,4,8,NA,NA,1.8181818181818181,7.2727272727272725,14.545454545454545,NA,NA,D1,2022-10-28T14:48:38Z
RM-14-4,12,20,1,2022-10-28T14:48:34Z,11,1,4,8,NA,NA,1.8181818181818181,7.2727272727272725,14.545454545454545,NA,NA,D2,2022-10-28T14:48:42Z
RM-14-4,12,20,2,2022-10-28T14:48:54Z,10,1,3,5,NA,NA,2,14,10,NA,NA,D1,2022-10-28T14:48:57Z
RM-14-4,12,20,2,2022-10-28T14:48:54Z,10,1,3,5,NA,NA,2,14,10,NA,NA,D2,2022-10-28T14:48:59Z
RM-14-4,12,20,1,2022-10-28T14:49:16Z,10,1,4,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-28T14:49:20Z
RM-14-4,12,20,2,2022-10-28T14:49:32Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T14:49:37Z
RM-14-4,15,20,1,2022-10-28T14:49:55Z,10,1,6,9,NA,NA,2,12,18,NA,NA,D1,2022-10-28T14:50:01Z
RM-14-4,15,20,1,2022-10-28T14:49:55Z,10,1,6,9,NA,NA,2,12,18,NA,NA,D2,2022-10-28T14:50:04Z
RM-14-4,15,20,2,2022-10-28T14:50:16Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T14:50:21Z
RM-14-4,15,20,1,2022-10-28T14:50:41Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D1,2022-10-28T14:50:46Z
RM-14-4,15,20,1,2022-10-28T14:50:41Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D2,2022-10-28T14:50:49Z
RM-14-4,15,20,2,2022-10-28T14:51:01Z,10,1,3,NA,NA,NA,2,14,NA,NA,NA,D1,2022-10-28T14:51:04Z
RM-14-4,15,20,2,2022-10-28T14:51:40Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T14:51:45Z
RM-14-4,20,20,1,2022-10-28T14:52:03Z,10,1,4,7,NA,NA,2,8,14,NA,NA,D1,2022-10-28T14:52:07Z
RM-14-4,20,20,1,2022-10-28T14:52:03Z,10,1,4,7,NA,NA,2,8,14,NA,NA,D2,2022-10-28T14:52:10Z
RM-14-4,20,20,2,2022-10-28T14:52:24Z,11,1,3,NA,NA,NA,1.8181818181818181,14.545454545454547,NA,NA,NA,D1,2022-10-28T14:52:27Z
RM-14-4,20,20,1,2022-10-28T14:52:44Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D1,2022-10-28T14:52:49Z
RM-14-4,20,20,1,2022-10-28T14:52:44Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D2,2022-10-28T14:52:52Z
RM-14-4,20,20,2,2022-10-28T14:53:49Z,10,1,3,NA,NA,NA,2,14,NA,NA,NA,D1,2022-10-28T14:53:52Z
RM-6-3,3,20,2,2022-10-31T12:52:50Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-31T12:52:57Z
RM-6-3,3,20,2,2022-10-31T12:53:31Z,12,1,7,NA,NA,NA,1.6666666666666667,8.333333333333332,NA,NA,NA,D1,2022-10-31T12:53:38Z
RM-6-5,3,20,1,2022-10-31T13:49:41Z,11,1,6,NA,NA,NA,1.8181818181818181,10.909090909090908,NA,NA,NA,D1,2022-10-31T13:49:47Z
RM-6-5,3,20,2,2022-10-31T13:50:03Z,11,1,5,NA,NA,NA,1.8181818181818181,10.90909090909091,NA,NA,NA,D1,2022-10-31T13:50:08Z
RM-6-5,3,20,1,2022-10-31T13:50:23Z,12,1,7,NA,NA,NA,1.6666666666666667,11.666666666666668,NA,NA,NA,D1,2022-10-31T13:50:30Z
RM-6-5,3,20,2,2022-10-31T13:50:44Z,12,1,6,NA,NA,NA,1.6666666666666667,10,NA,NA,NA,D1,2022-10-31T13:50:50Z
RM-6-5,3,20,1,2022-10-31T13:51:15Z,12,1,7,NA,NA,NA,1.6666666666666667,11.666666666666668,NA,NA,NA,D1,2022-10-31T13:51:22Z
RM-6-5,3,20,2,2022-10-31T13:51:26Z,12,1,6,NA,NA,NA,1.6666666666666667,10,NA,NA,NA,D1,2022-10-31T13:51:32Z
RM-6-5,5,20,1,2022-10-31T13:51:52Z,13,1,8,NA,NA,NA,1.5384615384615385,12.307692307692308,NA,NA,NA,D1,2022-10-31T13:52:00Z
RM-6-5,5,20,2,2022-10-31T13:52:16Z,14,1,8,NA,NA,NA,1.4285714285714286,8.571428571428571,NA,NA,NA,D1,2022-10-31T13:52:24Z
RM-6-5,5,20,1,2022-10-31T13:52:42Z,12,1,7,NA,NA,NA,1.6666666666666667,11.666666666666668,NA,NA,NA,D1,2022-10-31T13:52:49Z
RM-6-5,5,20,2,2022-10-31T13:53:05Z,13,1,7,9,NA,NA,1.5384615384615385,9.23076923076923,6.153846153846153,NA,NA,D1,2022-10-31T13:53:12Z
RM-6-5,5,20,2,2022-10-31T13:53:05Z,13,1,7,9,NA,NA,1.5384615384615385,9.23076923076923,6.153846153846153,NA,NA,D2,2022-10-31T13:53:14Z
RM-6-5,5,20,1,2022-10-31T13:53:30Z,12,1,6,NA,NA,NA,1.6666666666666667,10,NA,NA,NA,D1,2022-10-31T13:53:36Z
RM-6-5,5,20,2,2022-10-31T13:53:52Z,13,1,7,NA,NA,NA,1.5384615384615385,9.23076923076923,NA,NA,NA,D1,2022-10-31T13:53:59Z
RM-6-5,10,20,2,2022-10-31T13:54:56Z,13,1,9,NA,NA,NA,1.5384615384615385,6.153846153846153,NA,NA,NA,D1,2022-10-31T13:55:05Z
RM-6-5,10,20,2,2022-10-31T13:55:41Z,13,1,9,NA,NA,NA,1.5384615384615385,6.153846153846153,NA,NA,NA,D1,2022-10-31T13:55:50Z
RM-6-5,10,20,2,2022-10-31T13:56:27Z,12,1,8,NA,NA,NA,1.6666666666666667,6.666666666666666,NA,NA,NA,D1,2022-10-31T13:56:35Z
RM-6-6,3,20,1,2022-10-31T14:46:02Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-31T14:46:07Z
RM-6-6,3,20,2,2022-10-31T14:46:21Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-31T14:46:27Z
RM-6-6,3,20,1,2022-10-31T14:47:21Z,9,1,5,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-31T14:47:26Z
RM-6-6,3,20,2,2022-10-31T14:47:39Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-31T14:47:45Z
RM-6-6,5,20,1,2022-10-31T14:49:43Z,9,1,5,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-31T14:49:48Z
RM-6-6,10,20,1,2022-10-31T14:50:40Z,10,1,8,NA,NA,NA,2,16,NA,NA,NA,D1,2022-10-31T14:50:48Z
RM-6-6,10,20,2,2022-10-31T14:51:00Z,12,1,8,10,NA,NA,1.6666666666666667,6.666666666666666,3.333333333333332,NA,NA,D1,2022-10-31T14:51:08Z
RM-6-6,10,20,2,2022-10-31T14:51:00Z,12,1,8,10,NA,NA,1.6666666666666667,6.666666666666666,3.333333333333332,NA,NA,D2,2022-10-31T14:51:10Z
RM-6-6,10,20,1,2022-10-31T14:51:25Z,11,1,7,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-31T14:51:32Z
RM-6-6,10,20,2,2022-10-31T14:51:46Z,12,1,7,NA,NA,NA,1.6666666666666667,8.333333333333332,NA,NA,NA,D1,2022-10-31T14:51:53Z
RM-6-6,12,20,1,2022-10-31T14:53:00Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D1,2022-10-31T14:53:05Z
RM-6-6,12,20,1,2022-10-31T14:53:00Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D2,2022-10-31T14:53:07Z
RM-6-6,12,20,2,2022-10-31T14:53:20Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-31T14:53:27Z
RM-6-6,12,20,1,2022-10-31T14:53:41Z,11,1,7,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-31T14:53:48Z
RM-6-6,12,20,2,2022-10-31T14:54:11Z,11,1,7,9,NA,NA,1.8181818181818181,7.272727272727273,3.6363636363636367,NA,NA,D1,2022-10-31T14:54:18Z
RM-6-6,12,20,2,2022-10-31T14:54:11Z,11,1,7,9,NA,NA,1.8181818181818181,7.272727272727273,3.6363636363636367,NA,NA,D2,2022-10-31T14:54:20Z
RM-6-6,12,20,1,2022-10-31T14:54:32Z,10,1,5,7,NA,NA,2,10,14,NA,NA,D1,2022-10-31T14:54:37Z
RM-6-6,12,20,1,2022-10-31T14:54:32Z,10,1,5,7,NA,NA,2,10,14,NA,NA,D2,2022-10-31T14:54:39Z
RM-6-6,12,20,2,2022-10-31T14:54:51Z,11,1,8,10,NA,NA,1.8181818181818181,5.454545454545455,1.8181818181818201,NA,NA,D1,2022-10-31T14:54:59Z
RM-6-6,12,20,2,2022-10-31T14:54:51Z,11,1,8,10,NA,NA,1.8181818181818181,5.454545454545455,1.8181818181818201,NA,NA,D2,2022-10-31T14:55:01Z
RM-6-6,15,20,1,2022-10-31T14:55:21Z,11,1,8,NA,NA,NA,1.8181818181818181,14.545454545454545,NA,NA,NA,D1,2022-10-31T14:55:29Z
RM-6-6,15,20,2,2022-10-31T14:55:42Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-31T14:55:49Z
RM-6-6,15,20,1,2022-10-31T14:56:04Z,11,1,8,NA,NA,NA,1.8181818181818181,14.545454545454545,NA,NA,NA,D1,2022-10-31T14:56:12Z
RM-6-6,15,20,2,2022-10-31T14:56:24Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-31T14:56:31Z
RM-6-6,15,20,1,2022-10-31T14:56:45Z,11,1,8,NA,NA,NA,1.8181818181818181,14.545454545454545,NA,NA,NA,D1,2022-10-31T14:56:53Z
