unique_id,detection_datetime,seconds_in,run_dist.y,x_distance.y,duration.y,velocity.y,grid_dist,detection,brand
RM-8-9,2022-03-22T15:17:08Z,8,20,20,12,1.6666666666666667,13.333333333333334,0,reconyx
RM-8-9,2022-03-22T15:17:09Z,9,20,20,12,1.6666666666666667,15,0,reconyx
RM-8-9,2022-03-22T15:17:10Z,10,20,20,12,1.6666666666666667,16.666666666666668,0,reconyx
RM-8-9,2022-03-22T15:17:11Z,11,20,20,12,1.6666666666666667,18.333333333333336,0,reconyx
RM-8-9,2022-03-22T15:17:12Z,12,20,20,12,1.6666666666666667,20,0,reconyx
RM-8-9,2022-03-22T15:18:00Z,0,20,20,11,1.8181818181818181,0,0,reconyx
RM-8-9,2022-03-22T15:18:01Z,1,20,20,11,1.8181818181818181,1.8181818181818181,0,reconyx
RM-8-9,2022-03-22T15:18:02Z,2,20,20,11,1.8181818181818181,3.6363636363636362,0,reconyx
RM-8-9,2022-03-22T15:18:03Z,3,20,20,11,1.8181818181818181,5.454545454545454,0,reconyx
RM-8-9,2022-03-22T15:18:04Z,4,20,20,11,1.8181818181818181,7.2727272727272725,0,reconyx
RM-8-9,2022-03-22T15:18:05Z,5,20,20,11,1.8181818181818181,9.09090909090909,0,reconyx
RM-8-9,2022-03-22T15:18:06Z,6,20,20,11,1.8181818181818181,10.909090909090908,0,reconyx
RM-8-9,2022-03-22T15:18:07Z,7,20,20,11,1.8181818181818181,12.727272727272727,0,reconyx
RM-8-9,2022-03-22T15:18:08Z,8,20,20,11,1.8181818181818181,14.545454545454545,0,reconyx
RM-8-9,2022-03-22T15:18:09Z,9,20,20,11,1.8181818181818181,16.363636363636363,0,reconyx
RM-8-9,2022-03-22T15:18:10Z,10,20,20,11,1.8181818181818181,18.18181818181818,0,reconyx
RM-8-9,2022-03-22T15:18:11Z,11,20,20,11,1.8181818181818181,20,0,reconyx
RM-8-9,2022-03-22T15:19:00Z,0,20,20,11,1.8181818181818181,0,0,reconyx
RM-8-9,2022-03-22T15:19:01Z,1,20,20,11,1.8181818181818181,1.8181818181818181,0,reconyx
RM-8-9,2022-03-22T15:19:02Z,2,20,20,11,1.8181818181818181,3.6363636363636362,0,reconyx
RM-8-9,2022-03-22T15:19:03Z,3,20,20,11,1.8181818181818181,5.454545454545454,0,reconyx
RM-8-9,2022-03-22T15:19:04Z,4,20,20,11,1.8181818181818181,7.2727272727272725,0,reconyx
RM-8-9,2022-03-22T15:19:05Z,5,20,20,11,1.8181818181818181,9.09090909090909,0,reconyx
RM-8-9,2022-03-22T15:19:06Z,6,20,20,11,1.8181818181818181,10.909090909090908,0,reconyx
RM-8-9,2022-03-22T15:19:07Z,7,20,20,11,1.8181818181818181,12.727272727272727,0,reconyx
RM-8-9,2022-03-22T15:19:08Z,8,20,20,11,1.8181818181818181,14.545454545454545,0,reconyx
RM-8-9,2022-03-22T15:19:09Z,9,20,20,11,1.8181818181818181,16.363636363636363,0,reconyx
RM-8-9,2022-03-22T15:19:10Z,10,20,20,11,1.8181818181818181,18.18181818181818,0,reconyx
RM-8-9,2022-03-22T15:19:11Z,11,20,20,11,1.8181818181818181,20,0,reconyx
RM-8-9,2022-03-22T15:20:00Z,0,20,20,10,2,0,0,reconyx
RM-8-9,2022-03-22T15:20:01Z,1,20,20,10,2,2,0,reconyx
RM-8-9,2022-03-22T15:20:02Z,2,20,20,10,2,4,0,reconyx
RM-8-9,2022-03-22T15:20:03Z,3,20,20,10,2,6,0,reconyx
RM-8-9,2022-03-22T15:20:04Z,4,20,20,10,2,8,0,reconyx
RM-8-9,2022-03-22T15:20:05Z,5,20,20,10,2,10,0,reconyx
RM-8-9,2022-03-22T15:20:06Z,6,20,20,10,2,12,0,reconyx
RM-8-9,2022-03-22T15:20:07Z,7,20,20,10,2,14,0,reconyx
RM-8-9,2022-03-22T15:20:08Z,8,20,20,10,2,16,0,reconyx
RM-8-9,2022-03-22T15:20:09Z,9,20,20,10,2,18,0,reconyx
RM-8-9,2022-03-22T15:20:10Z,10,20,20,10,2,20,0,reconyx
RM-8-9,2022-03-22T15:21:00Z,0,20,20,11,1.8181818181818181,0,0,reconyx
RM-8-9,2022-03-22T15:21:01Z,1,20,20,11,1.8181818181818181,1.8181818181818181,0,reconyx
RM-8-9,2022-03-22T15:21:02Z,2,20,20,11,1.8181818181818181,3.6363636363636362,0,reconyx
RM-8-9,2022-03-22T15:21:03Z,3,20,20,11,1.8181818181818181,5.454545454545454,0,reconyx
RM-8-9,2022-03-22T15:21:04Z,4,20,20,11,1.8181818181818181,7.2727272727272725,0,reconyx
RM-8-9,2022-03-22T15:21:05Z,5,20,20,11,1.8181818181818181,9.09090909090909,0,reconyx
RM-8-9,2022-03-22T15:21:06Z,6,20,20,11,1.8181818181818181,10.909090909090908,0,reconyx
RM-8-9,2022-03-22T15:21:07Z,7,20,20,11,1.8181818181818181,12.727272727272727,0,reconyx
RM-8-9,2022-03-22T15:21:08Z,8,20,20,11,1.8181818181818181,14.545454545454545,0,reconyx
RM-8-9,2022-03-22T15:21:09Z,9,20,20,11,1.8181818181818181,16.363636363636363,0,reconyx
RM-8-9,2022-03-22T15:21:10Z,10,20,20,11,1.8181818181818181,18.18181818181818,0,reconyx
RM-8-9,2022-03-22T15:21:11Z,11,20,20,11,1.8181818181818181,20,0,reconyx
RM-8-4,2022-03-22T17:10:00Z,0,20,3,14,1.4285714285714286,0,0,cudde
RM-8-4,2022-03-22T17:10:01Z,1,20,3,14,1.4285714285714286,1.4285714285714286,0,cudde
RM-8-4,2022-03-22T17:10:02Z,2,20,3,14,1.4285714285714286,2.857142857142857,0,cudde
RM-8-4,2022-03-22T17:10:03Z,3,20,3,14,1.4285714285714286,4.285714285714286,0,cudde
RM-8-4,2022-03-22T17:10:04Z,4,20,3,14,1.4285714285714286,5.714285714285714,0,cudde
RM-8-4,2022-03-22T17:10:05Z,5,20,3,14,1.4285714285714286,7.142857142857143,0,cudde
RM-8-4,2022-03-22T17:10:06Z,6,20,3,14,1.4285714285714286,8.571428571428571,0,cudde
RM-8-4,2022-03-22T17:10:07Z,7,20,3,14,1.4285714285714286,10,0,cudde
RM-8-4,2022-03-22T17:10:08Z,8,20,3,14,1.4285714285714286,11.428571428571429,0,cudde
RM-8-4,2022-03-22T17:10:10Z,10,20,3,14,1.4285714285714286,14.285714285714286,0,cudde
RM-8-4,2022-03-22T17:10:11Z,11,20,3,14,1.4285714285714286,15.714285714285715,0,cudde
RM-8-4,2022-03-22T17:10:12Z,12,20,3,14,1.4285714285714286,17.142857142857142,0,cudde
RM-8-4,2022-03-22T17:10:13Z,13,20,3,14,1.4285714285714286,18.571428571428573,0,cudde
RM-8-4,2022-03-22T17:10:14Z,14,20,3,14,1.4285714285714286,20,0,cudde
RM-8-4,2022-03-22T17:11:00Z,0,20,3,14,1.4285714285714286,0,0,cudde
RM-8-4,2022-03-22T17:11:01Z,1,20,3,14,1.4285714285714286,1.4285714285714286,0,cudde
RM-8-4,2022-03-22T17:11:02Z,2,20,3,14,1.4285714285714286,2.857142857142857,0,cudde
RM-8-4,2022-03-22T17:11:03Z,3,20,3,14,1.4285714285714286,4.285714285714286,0,cudde
RM-8-4,2022-03-22T17:11:04Z,4,20,3,14,1.4285714285714286,5.714285714285714,0,cudde
RM-8-4,2022-03-22T17:11:05Z,5,20,3,14,1.4285714285714286,7.142857142857143,0,cudde
RM-8-4,2022-03-22T17:11:07Z,7,20,3,14,1.4285714285714286,10,0,cudde
RM-8-4,2022-03-22T17:11:08Z,8,20,3,14,1.4285714285714286,11.428571428571429,0,cudde
RM-8-4,2022-03-22T17:11:09Z,9,20,3,14,1.4285714285714286,12.857142857142858,0,cudde
RM-8-4,2022-03-22T17:11:10Z,10,20,3,14,1.4285714285714286,14.285714285714286,0,cudde
RM-8-4,2022-03-22T17:11:11Z,11,20,3,14,1.4285714285714286,15.714285714285715,0,cudde
RM-8-4,2022-03-22T17:11:12Z,12,20,3,14,1.4285714285714286,17.142857142857142,0,cudde
RM-8-4,2022-03-22T17:11:13Z,13,20,3,14,1.4285714285714286,18.571428571428573,0,cudde
RM-8-4,2022-03-22T17:11:14Z,14,20,3,14,1.4285714285714286,20,0,cudde
RM-8-4,2022-03-22T17:12:00Z,0,20,3,13,1.5384615384615385,0,0,cudde
RM-8-4,2022-03-22T17:12:01Z,1,20,3,13,1.5384615384615385,1.5384615384615385,0,cudde
RM-8-4,2022-03-22T17:12:02Z,2,20,3,13,1.5384615384615385,3.076923076923077,0,cudde
RM-8-4,2022-03-22T17:12:03Z,3,20,3,13,1.5384615384615385,4.615384615384616,0,cudde
RM-8-4,2022-03-22T17:12:04Z,4,20,3,13,1.5384615384615385,6.153846153846154,0,cudde
RM-8-4,2022-03-22T17:12:05Z,5,20,3,13,1.5384615384615385,7.6923076923076925,0,cudde
RM-8-4,2022-03-22T17:12:06Z,6,20,3,13,1.5384615384615385,9.230769230769232,0,cudde
RM-8-4,2022-03-22T17:12:07Z,7,20,3,13,1.5384615384615385,10.76923076923077,0,cudde
RM-8-4,2022-03-22T17:12:09Z,9,20,3,13,1.5384615384615385,13.846153846153847,0,cudde
RM-8-4,2022-03-22T17:12:10Z,10,20,3,13,1.5384615384615385,15.384615384615385,0,cudde
RM-8-4,2022-03-22T17:12:11Z,11,20,3,13,1.5384615384615385,16.923076923076923,0,cudde
RM-8-4,2022-03-22T17:12:12Z,12,20,3,13,1.5384615384615385,18.461538461538463,0,cudde
RM-8-4,2022-03-22T17:12:13Z,13,20,3,13,1.5384615384615385,20,0,cudde
RM-8-4,2022-03-22T17:13:00Z,0,20,3,12,1.6666666666666667,0,0,cudde
RM-8-4,2022-03-22T17:13:01Z,1,20,3,12,1.6666666666666667,1.6666666666666667,0,cudde
RM-8-4,2022-03-22T17:13:02Z,2,20,3,12,1.6666666666666667,3.3333333333333335,0,cudde
RM-8-4,2022-03-22T17:13:03Z,3,20,3,12,1.6666666666666667,5,0,cudde
RM-8-4,2022-03-22T17:13:04Z,4,20,3,12,1.6666666666666667,6.666666666666667,0,cudde
RM-8-4,2022-03-22T17:13:05Z,5,20,3,12,1.6666666666666667,8.333333333333334,0,cudde
RM-8-4,2022-03-22T17:13:07Z,7,20,3,12,1.6666666666666667,11.666666666666668,0,cudde
RM-8-4,2022-03-22T17:13:08Z,8,20,3,12,1.6666666666666667,13.333333333333334,0,cudde
RM-8-4,2022-03-22T17:13:09Z,9,20,3,12,1.6666666666666667,15,0,cudde
RM-8-4,2022-03-22T17:13:10Z,10,20,3,12,1.6666666666666667,16.666666666666668,0,cudde
RM-8-4,2022-03-22T17:13:11Z,11,20,3,12,1.6666666666666667,18.333333333333336,0,cudde
RM-8-4,2022-03-22T17:13:12Z,12,20,3,12,1.6666666666666667,20,0,cudde
RM-8-4,2022-03-22T17:14:00Z,0,20,3,14,1.4285714285714286,0,0,cudde
RM-8-4,2022-03-22T17:14:01Z,1,20,3,14,1.4285714285714286,1.4285714285714286,0,cudde
RM-8-4,2022-03-22T17:14:02Z,2,20,3,14,1.4285714285714286,2.857142857142857,0,cudde
RM-8-4,2022-03-22T17:14:03Z,3,20,3,14,1.4285714285714286,4.285714285714286,0,cudde
RM-8-4,2022-03-22T17:14:04Z,4,20,3,14,1.4285714285714286,5.714285714285714,0,cudde
RM-8-4,2022-03-22T17:14:05Z,5,20,3,14,1.4285714285714286,7.142857142857143,0,cudde
RM-8-4,2022-03-22T17:14:06Z,6,20,3,14,1.4285714285714286,8.571428571428571,0,cudde
RM-8-4,2022-03-22T17:14:07Z,7,20,3,14,1.4285714285714286,10,0,cudde
RM-8-4,2022-03-22T17:14:09Z,9,20,3,14,1.4285714285714286,12.857142857142858,0,cudde
RM-8-4,2022-03-22T17:14:10Z,10,20,3,14,1.4285714285714286,14.285714285714286,0,cudde
RM-8-4,2022-03-22T17:14:11Z,11,20,3,14,1.4285714285714286,15.714285714285715,0,cudde
RM-8-4,2022-03-22T17:14:12Z,12,20,3,14,1.4285714285714286,17.142857142857142,0,cudde
RM-8-4,2022-03-22T17:14:13Z,13,20,3,14,1.4285714285714286,18.571428571428573,0,cudde
RM-8-4,2022-03-22T17:14:14Z,14,20,3,14,1.4285714285714286,20,0,cudde
RM-8-4,2022-03-22T17:15:00Z,0,20,3,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:15:01Z,1,20,3,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:15:02Z,2,20,3,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:15:03Z,3,20,3,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:15:04Z,4,20,3,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:15:05Z,5,20,3,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:15:07Z,7,20,3,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:15:08Z,8,20,3,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:15:09Z,9,20,3,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:15:10Z,10,20,3,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:15:11Z,11,20,3,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:16:00Z,0,20,5,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:16:01Z,1,20,5,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:16:02Z,2,20,5,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:16:03Z,3,20,5,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:16:04Z,4,20,5,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:16:05Z,5,20,5,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:16:07Z,7,20,5,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:16:09Z,9,20,5,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:16:10Z,10,20,5,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:16:11Z,11,20,5,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:17:00Z,0,20,5,10,2,0,0,cudde
RM-8-4,2022-03-22T17:17:01Z,1,20,5,10,2,2,0,cudde
RM-8-4,2022-03-22T17:17:02Z,2,20,5,10,2,4,0,cudde
RM-8-4,2022-03-22T17:17:03Z,3,20,5,10,2,6,0,cudde
RM-8-4,2022-03-22T17:17:04Z,4,20,5,10,2,8,0,cudde
RM-8-4,2022-03-22T17:17:05Z,5,20,5,10,2,10,0,cudde
RM-8-4,2022-03-22T17:17:07Z,7,20,5,10,2,14,0,cudde
RM-8-4,2022-03-22T17:17:08Z,8,20,5,10,2,16,0,cudde
RM-8-4,2022-03-22T17:17:09Z,9,20,5,10,2,18,0,cudde
RM-8-4,2022-03-22T17:17:10Z,10,20,5,10,2,20,0,cudde
RM-8-4,2022-03-22T17:18:00Z,0,20,5,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:18:01Z,1,20,5,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:18:02Z,2,20,5,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:18:03Z,3,20,5,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:18:04Z,4,20,5,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:18:05Z,5,20,5,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:18:07Z,7,20,5,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:18:08Z,8,20,5,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:18:09Z,9,20,5,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:18:10Z,10,20,5,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:18:11Z,11,20,5,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:19:00Z,0,20,5,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:19:01Z,1,20,5,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:19:02Z,2,20,5,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:19:03Z,3,20,5,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:19:04Z,4,20,5,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:19:05Z,5,20,5,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:19:07Z,7,20,5,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:19:08Z,8,20,5,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:19:09Z,9,20,5,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:19:10Z,10,20,5,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:19:11Z,11,20,5,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:20:00Z,0,20,5,10,2,0,0,cudde
RM-8-4,2022-03-22T17:20:01Z,1,20,5,10,2,2,0,cudde
RM-8-4,2022-03-22T17:20:02Z,2,20,5,10,2,4,0,cudde
RM-8-4,2022-03-22T17:20:03Z,3,20,5,10,2,6,0,cudde
RM-8-4,2022-03-22T17:20:04Z,4,20,5,10,2,8,0,cudde
RM-8-4,2022-03-22T17:20:05Z,5,20,5,10,2,10,0,cudde
RM-8-4,2022-03-22T17:20:07Z,7,20,5,10,2,14,0,cudde
RM-8-4,2022-03-22T17:20:09Z,9,20,5,10,2,18,0,cudde
RM-8-4,2022-03-22T17:20:10Z,10,20,5,10,2,20,0,cudde
RM-8-4,2022-03-22T17:21:00Z,0,20,5,10,2,0,0,cudde
RM-8-4,2022-03-22T17:21:01Z,1,20,5,10,2,2,0,cudde
RM-8-4,2022-03-22T17:21:02Z,2,20,5,10,2,4,0,cudde
RM-8-4,2022-03-22T17:21:03Z,3,20,5,10,2,6,0,cudde
RM-8-4,2022-03-22T17:21:04Z,4,20,5,10,2,8,0,cudde
RM-8-4,2022-03-22T17:21:06Z,6,20,5,10,2,12,0,cudde
RM-8-4,2022-03-22T17:21:07Z,7,20,5,10,2,14,0,cudde
RM-8-4,2022-03-22T17:21:08Z,8,20,5,10,2,16,0,cudde
RM-8-4,2022-03-22T17:21:09Z,9,20,5,10,2,18,0,cudde
RM-8-4,2022-03-22T17:21:10Z,10,20,5,10,2,20,0,cudde
RM-8-4,2022-03-22T17:22:00Z,0,20,10,12,1.6666666666666667,0,0,cudde
RM-8-4,2022-03-22T17:22:01Z,1,20,10,12,1.6666666666666667,1.6666666666666667,0,cudde
RM-8-4,2022-03-22T17:22:02Z,2,20,10,12,1.6666666666666667,3.3333333333333335,0,cudde
RM-8-4,2022-03-22T17:22:03Z,3,20,10,12,1.6666666666666667,5,0,cudde
RM-8-4,2022-03-22T17:22:04Z,4,20,10,12,1.6666666666666667,6.666666666666667,0,cudde
RM-8-4,2022-03-22T17:22:05Z,5,20,10,12,1.6666666666666667,8.333333333333334,0,cudde
RM-8-4,2022-03-22T17:22:06Z,6,20,10,12,1.6666666666666667,10,0,cudde
RM-8-4,2022-03-22T17:22:08Z,8,20,10,12,1.6666666666666667,13.333333333333334,0,cudde
RM-8-4,2022-03-22T17:22:09Z,9,20,10,12,1.6666666666666667,15,0,cudde
RM-8-4,2022-03-22T17:22:10Z,10,20,10,12,1.6666666666666667,16.666666666666668,0,cudde
RM-8-4,2022-03-22T17:22:12Z,12,20,10,12,1.6666666666666667,20,0,cudde
RM-8-4,2022-03-22T17:23:00Z,0,20,10,12,1.6666666666666667,0,0,cudde
RM-8-4,2022-03-22T17:23:01Z,1,20,10,12,1.6666666666666667,1.6666666666666667,0,cudde
RM-8-4,2022-03-22T17:23:02Z,2,20,10,12,1.6666666666666667,3.3333333333333335,0,cudde
RM-8-4,2022-03-22T17:23:03Z,3,20,10,12,1.6666666666666667,5,0,cudde
RM-8-4,2022-03-22T17:23:04Z,4,20,10,12,1.6666666666666667,6.666666666666667,0,cudde
RM-8-4,2022-03-22T17:23:06Z,6,20,10,12,1.6666666666666667,10,0,cudde
RM-8-4,2022-03-22T17:23:07Z,7,20,10,12,1.6666666666666667,11.666666666666668,0,cudde
RM-8-4,2022-03-22T17:23:08Z,8,20,10,12,1.6666666666666667,13.333333333333334,0,cudde
RM-8-4,2022-03-22T17:23:10Z,10,20,10,12,1.6666666666666667,16.666666666666668,0,cudde
RM-8-4,2022-03-22T17:23:11Z,11,20,10,12,1.6666666666666667,18.333333333333336,0,cudde
RM-8-4,2022-03-22T17:23:12Z,12,20,10,12,1.6666666666666667,20,0,cudde
RM-8-4,2022-03-22T17:24:00Z,0,20,10,12,1.6666666666666667,0,0,cudde
RM-8-4,2022-03-22T17:24:01Z,1,20,10,12,1.6666666666666667,1.6666666666666667,0,cudde
RM-8-4,2022-03-22T17:24:02Z,2,20,10,12,1.6666666666666667,3.3333333333333335,0,cudde
RM-8-4,2022-03-22T17:24:03Z,3,20,10,12,1.6666666666666667,5,0,cudde
RM-8-4,2022-03-22T17:24:04Z,4,20,10,12,1.6666666666666667,6.666666666666667,0,cudde
RM-8-4,2022-03-22T17:24:05Z,5,20,10,12,1.6666666666666667,8.333333333333334,0,cudde
RM-8-4,2022-03-22T17:24:06Z,6,20,10,12,1.6666666666666667,10,0,cudde
RM-8-4,2022-03-22T17:24:08Z,8,20,10,12,1.6666666666666667,13.333333333333334,0,cudde
RM-8-4,2022-03-22T17:24:10Z,10,20,10,12,1.6666666666666667,16.666666666666668,0,cudde
RM-8-4,2022-03-22T17:24:11Z,11,20,10,12,1.6666666666666667,18.333333333333336,0,cudde
RM-8-4,2022-03-22T17:24:12Z,12,20,10,12,1.6666666666666667,20,0,cudde
RM-8-4,2022-03-22T17:25:00Z,0,20,10,12,1.6666666666666667,0,0,cudde
RM-8-4,2022-03-22T17:25:01Z,1,20,10,12,1.6666666666666667,1.6666666666666667,0,cudde
RM-8-4,2022-03-22T17:25:02Z,2,20,10,12,1.6666666666666667,3.3333333333333335,0,cudde
RM-8-4,2022-03-22T17:25:03Z,3,20,10,12,1.6666666666666667,5,0,cudde
RM-8-4,2022-03-22T17:25:04Z,4,20,10,12,1.6666666666666667,6.666666666666667,0,cudde
RM-8-4,2022-03-22T17:25:05Z,5,20,10,12,1.6666666666666667,8.333333333333334,0,cudde
RM-8-4,2022-03-22T17:25:06Z,6,20,10,12,1.6666666666666667,10,0,cudde
RM-8-4,2022-03-22T17:25:08Z,8,20,10,12,1.6666666666666667,13.333333333333334,0,cudde
RM-8-4,2022-03-22T17:25:10Z,10,20,10,12,1.6666666666666667,16.666666666666668,0,cudde
RM-8-4,2022-03-22T17:25:11Z,11,20,10,12,1.6666666666666667,18.333333333333336,0,cudde
RM-8-4,2022-03-22T17:25:12Z,12,20,10,12,1.6666666666666667,20,0,cudde
RM-8-4,2022-03-22T17:26:00Z,0,20,10,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:26:01Z,1,20,10,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:26:02Z,2,20,10,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:26:03Z,3,20,10,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:26:04Z,4,20,10,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:26:05Z,5,20,10,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:26:06Z,6,20,10,11,1.8181818181818181,10.909090909090908,0,cudde
RM-8-4,2022-03-22T17:26:08Z,8,20,10,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:26:10Z,10,20,10,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:26:11Z,11,20,10,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:27:00Z,0,20,10,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:27:01Z,1,20,10,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:27:02Z,2,20,10,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:27:03Z,3,20,10,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:27:04Z,4,20,10,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:27:06Z,6,20,10,11,1.8181818181818181,10.909090909090908,0,cudde
RM-8-4,2022-03-22T17:27:08Z,8,20,10,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:27:09Z,9,20,10,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:27:10Z,10,20,10,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:27:11Z,11,20,10,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:28:00Z,0,20,12,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:28:01Z,1,20,12,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:28:02Z,2,20,12,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:28:03Z,3,20,12,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:28:04Z,4,20,12,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:28:05Z,5,20,12,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:28:06Z,6,20,12,11,1.8181818181818181,10.909090909090908,0,cudde
RM-8-4,2022-03-22T17:28:07Z,7,20,12,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:28:08Z,8,20,12,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:28:09Z,9,20,12,11,1.8181818181818181,16.363636363636363,0,cudde
RM-8-4,2022-03-22T17:28:10Z,10,20,12,11,1.8181818181818181,18.18181818181818,0,cudde
RM-8-4,2022-03-22T17:28:11Z,11,20,12,11,1.8181818181818181,20,0,cudde
RM-8-4,2022-03-22T17:29:00Z,0,20,12,11,1.8181818181818181,0,0,cudde
RM-8-4,2022-03-22T17:29:01Z,1,20,12,11,1.8181818181818181,1.8181818181818181,0,cudde
RM-8-4,2022-03-22T17:29:02Z,2,20,12,11,1.8181818181818181,3.6363636363636362,0,cudde
RM-8-4,2022-03-22T17:29:03Z,3,20,12,11,1.8181818181818181,5.454545454545454,0,cudde
RM-8-4,2022-03-22T17:29:04Z,4,20,12,11,1.8181818181818181,7.2727272727272725,0,cudde
RM-8-4,2022-03-22T17:29:05Z,5,20,12,11,1.8181818181818181,9.09090909090909,0,cudde
RM-8-4,2022-03-22T17:29:06Z,6,20,12,11,1.8181818181818181,10.909090909090908,0,cudde
RM-8-4,2022-03-22T17:29:07Z,7,20,12,11,1.8181818181818181,12.727272727272727,0,cudde
RM-8-4,2022-03-22T17:29:08Z,8,20,12,11,1.8181818181818181,14.545454545454545,0,cudde
RM-8-4,2022-03-22T17:29:09Z,9,20,12,11,1.8181818181818181,16.363636363636363,0,cudde
