unique.id,x.distance,run.dist,direction,datetime,duration,detection,detection.1,datetime.1,detection.2,datetime.2,detection.3,datetime.3,detection.4,datetime.4
RM-19-4,10,20,,,15,1,11:32:30,28-03-2022 11:32:30,,,,,,
RM-19-4,12,20,,,13,1,11:29:15,28-03-2022 11:29:15,,,,,,
RM-19-4,12,20,2,,13,1,11:29:32,28-03-2022 11:29:32,,,,,,
RM-19-4,12,20,,,14,1,11:29:55,28-03-2022 11:29:55,,,,,,
RM-19-4,15,20,,,14,0,,,,,,,,
RM-19-4,15,20,2,,10,0,,,,,,,,
RM-19-4,15,20,,,10,0,,,,,,,,
RM-19-4,15,20,2,,13,0,,,,,,,,
RM-19-4,20,20,,,12,0,,,,,,,,
RM-19-4,20,20,2,,13,0,,,,,,,,
RM-19-4,20,20,,,14,0,,,,,,,,
RM-19-4,20,20,2,,14,0,,,,,,,,
RM-19-4,20,20,,,14,0,,,,,,,,
RM-19-4,20,20,2,,13,0,,,,,,,,
RM-19-6,3,20,,,10,1,10:47:13,28-03-2022 10:47:13,,,,,,
RM-19-6,3,20,,,9,1,10:47:52,28-03-2022 10:47:52,,,,,,
RM-19-6,5,20,,,9,1,10:50:32,28-03-2022 10:50:32,10:50:34,28-03-2022 10:50:34,,,,
RM-19-6,5,20,,,10,1,10:51:04,28-03-2022 10:51:04,,,,,,
RM-19-6,12,20,,,13,1,10:53:26,28-03-2022 10:53:26,,,,,,
RM-19-6,15,20,,,10,1,10:56:47,28-03-2022 10:56:47,,,,,,
RM-19-6,15,20,2,,10,1,10:57:03,28-03-2022 10:57:03,,,,,,
RM-19-6,20,20,,,10,0,,,,,,,,
RM-19-6,20,20,2,,11,0,,,,,,,,
RM-19-6,20,20,,,11,0,,,,,,,,
RM-19-6,20,20,2,,10,0,,,,,,,,
RM-19-6,20,20,,,11,0,,,,,,,,
RM-19-6,20,20,2,,10,0,,,,,,,,
RM-19-9,5,20,,,11,0,,,,,,,,
RM-19-9,5,20,2,,10,0,,,,,,,,
RM-19-9,20,20,,,13,0,,,,,,,,
RM-19-9,20,20,2,,12,0,,,,,,,,
RM-19-9,20,20,,,12,0,,,,,,,,
RM-19-9,20,20,2,,12,0,,,,,,,,
RM-19-9,20,20,,,12,0,,,,,,,,
RM-19-9,20,20,2,,12,0,,,,,,,,
RM-4-2,3,20,,,10,1,12:00:46,29-03-2022 12:00:46,,,,,,
RM-4-2,10,20,,,11,1,12:03:29,29-03-2022 12:03:29,,,,,,
RM-4-2,10,20,2,,10,0,,,,,,,,
RM-4-2,12,20,2,,12,0,,,,,,,,
RM-4-2,12,20,,,13,0,,,,,,,,
RM-4-2,12,20,2,,11,0,,,,,,,,
RM-4-2,15,20,,,12,0,,,,,,,,
RM-4-2,15,20,2,,11,0,,,,,,,,
RM-4-2,15,20,,,14,0,,,,,,,,
RM-4-2,15,20,2,,11,0,,,,,,,,
RM-4-2,15,20,,,14,0,,,,,,,,
RM-4-2,15,20,2,,11,0,,,,,,,,
RM-4-2,20,20,,,11,0,,,,,,,,
RM-4-2,20,20,2,,11,0,,,,,,,,
RM-4-2,20,20,,,10,0,,,,,,,,
RM-4-2,20,20,2,,10,0,,,,,,,,
RM-4-6,3,20,,,10,1,10:13:21,29-03-2022 10:13:21,,,,,,
RM-4-6,10,20,,,11,1,10:18:32,29-03-2022 10:18:32,,,,,,
RM-4-6,10,20,2,,11,1,10:18:51,29-03-2022 10:18:51,,,,,,
RM-4-6,12,20,,,11,1,10:20:30,29-03-2022 10:20:30,,,,,,
RM-4-6,15,20,,,12,0,,,,,,,,
RM-4-6,15,20,,,13,0,,,,,,,,
RM-4-6,15,20,2,,12,0,,,,,,,,
RM-4-6,15,20,,,12,0,,,,,,,,
RM-4-6,15,20,2,,11,0,,,,,,,,
RM-4-6,20,20,,,12,0,,,,,,,,
RM-4-6,20,20,,,12,0,,,,,,,,
RM-4-6,20,20,2,,12,0,,,,,,,,
RM-4-8,3,20,,,9,1,11:09:13,29-03-2022 11:09:13,,,,,,
RM-4-8,5,20,2,,10,1,11:12:13,29-03-2022 11:12:13,,,,,,
RM-4-8,10,20,2,,10,1,11:14:22,29-03-2022 11:14:22,,,,,,
RM-4-8,12,20,,,10,1,11:15:33,29-03-2022 11:15:33,,,,,,
RM-4-8,15,20,,,11,0,,,,,,,,
RM-4-8,15,20,2,,11,0,,,,,,,,
RM-4-8,15,20,,,11,0,,,,,,,,
RM-4-8,15,20,2,,11,0,,,,,,,,
RM-4-8,15,20,,,11,0,,,,,,,,
RM-4-8,15,20,2,,11,0,,,,,,,,
RM-4-8,20,20,,,11,0,,,,,,,,
RM-4-8,20,20,2,,12,0,,,,,,,,
RM-4-8,20,20,,,11,0,,,,,,,,
RM-4-8,20,20,2,,11,0,,,,,,,,
RM-4-8,20,20,,,11,0,,,,,,,,
RM-4-8,20,20,2,,11,0,,,,,,,,
RM-4-9,3,20,,,11,0,,,,,,,,
RM-4-9,3,20,2,,12,0,,,,,,,,
RM-6-1,20,20,2,,15.06,0,,,,,,,,
RM-6-7,3,20,,,11.65,1,11:25:59,31-03-2022 11:25:59,,,,,,
RM-6-7,3,20,2,,12.81,0,,,,,,,,
RM-6-7,20,20,,,10.65,0,,,,,,,,
RM-6-8,3,20,,,8.1,1,9:26:36,31-03-2022 09:26:36,,,,,,
RM-6-8,5,20,,,7.82,1,9:28:24,31-03-2022 09:28:24,,,,,,
RM-6-8,12,20,2,,8.67,1,9:32:25,31-03-2022 09:32:25,,,,,,
RM-6-8,15,20,2,,9.59,1,9:34:27,31-03-2022 09:34:27,,,,,,
RM-6-8,15,20,2,,10.26,1,9:35:42,31-03-2022 09:35:42,,,,,,
RM-6-8,20,20,,,9.54,0,,,,,,,,
RM-6-8,20,20,2,,10.3,0,,,,,,,,
RM-6-8,20,20,,,10.24,0,,,,,,,,
RM-6-8,20,20,2,,10.05,0,,,,,,,,
RM-6-8,20,20,,,9.99,0,,,,,,,,
RM-6-8,20,20,2,,11.04,0,,,,,,,,
RM-6-9,12,20,2,,11.35,1,10:13:46,31-03-2022 10:13:46,,,,,,
RM-6-9,20,20,,,11.54,1,10:16:59,31-03-2022 10:16:59,,,,,,
RM-6-9,20,20,2,,12.95,0,,,,,,,,
RM-6-9,20,20,,,12.3,0,,,,,,,,
RM-6-9,20,20,2,,12.5,0,,,,,,,,
